8020,SINGLETARY MEMORIAL LIBRARY,207 E 6TH ST RUSK TX 75785,9036835916,8020,No Comment
8021,TOM GREEN COUNTY LIBRARY SYSTEM,33 W BEAUREGARD AVE SAN ANGELO TX 76903,3256557321,8021,No Comment
8022,SAN ANTONIO PUBLIC LIBRARY,600 SOLEDAD ST SAN ANTONIO TX 78205,2102072500,8022,No Comment
8023,SAN AUGUSTINE PUBLIC LIBRARY,413 E COLUMBIA ST SAN AUGUSTINE TX 75972,9362755367,8023,No Comment
8024,SAN BENITO PUBLIC LIBRARY,101 W ROSE ST SAN BENITO TX 78586,9563613860,8024,No Comment
8025,SAN MARCOS PUBLIC LIBRARY,625 E HOPKINS ST SAN MARCOS TX 78666,5123938200,8025,No Comment
8026,RYLANDER MEMORIAL LIBRARY,103 S LIVE OAK ST SAN SABA TX 76877,3253723079,8026,No Comment
8027,LENA ARMSTRONG PUBLIC LIBRARY,301 E 1ST AVE BELTON TX 76513,2549335830,8027,No Comment
8028,TERRELL COUNTY PUBLIC LIBRARY,109 E HACKBERRY SANDERSON TX 79848,4323452294,8028,No Comment
8029,MAE S BRUCE LIBRARY,13302 W 6TH ST SANTA FE TX 77510,4099255540,8029,No Comment
8030,SCHERTZ PUBLIC LIBRARY,798 SCHERTZ PKWY SCHERTZ TX 78154,2106191700,8030,No Comment
8031,VIRGIL & JOSEPHINE GORDON MEMORIAL LIBRARY,917 N CIRCLE DR SEALY TX 77474,9798857469,8031,No Comment
8032,SEGUIN PUBLIC LIBRARY,313 W NOLTE ST SEGUIN TX 78155,8304012422,8032,No Comment
8033,GAINES COUNTY LIBRARY,704 HOBBS HWY SEMINOLE TX 79360,4327584007,8033,No Comment
8034,BAYLOR COUNTY FREE LIBRARY,101 S WASHINGTON ST SEYMOUR TX 76380,9408892007,8034,No Comment
8035,SHAMROCK COMMUNITY LIBRARY,712 N MAIN ST SHAMROCK TX 79079,8062563921,8035,No Comment
8036,REAGAN COUNTY LIBRARY,300 COURTHOUSE SQ BIG LAKE TX 76932,3258842854,8036,No Comment
8037,SHEPHERD PUBLIC LIBRARY,30 N LIBERTY ST SHEPHERD TX 77371,9366283515,8037,No Comment
8038,SHERMAN PUBLIC LIBRARY,421 N TRAVIS ST SHERMAN TX 75090,9038927240,8038,No Comment
8039,SILSBEE PUBLIC LIBRARY,295 N 4TH ST SILSBEE TX 77656,4093854831,8039,No Comment
8040,SINTON PUBLIC LIBRARY,100 N PIRATE BLVD SINTON TX 78387,3613644545,8040,No Comment
8041,SMITHVILLE PUBLIC LIBRARY,507 MAIN ST SMITHVILLE TX 78957,5122373282,8041,No Comment
8042,SCURRY COUNTY LIBRARY,1916 23RD ST SNYDER TX 79549,3255735572,8042,No Comment
8043,SUTTON COUNTY LIBRARY,306 E MULBERRY ST SONORA TX 76950,3253872111,8043,No Comment
8044,HOWARD COUNTY LIBRARY,500 S MAIN ST BIG SPRING TX 79720,4322642260,8044,No Comment
8045,ALMA M CARPENTER PUBLIC LIBRARY,300 S ANN ST SOUR LAKE TX 77659,4092873592,8045,No Comment
8046,HANSFORD COUNTY LIBRARY,122 MAIN ST SPEARMAN TX 79081,8066592231,8046,No Comment
8047,STAMFORD CARNEGIE LIBRARY,600 E MCHARG ST STAMFORD TX 79553,3257732532,8047,No Comment
8048,STEPHENVILLE PUBLIC LIBRARY,174 N COLUMBIA ST STEPHENVILLE TX 76401,2549181240,8048,No Comment
8049,SHERMAN COUNTY PUBLIC LIBRARY,719 N MAIN STRATFORD TX 79084,8063662200,8049,No Comment
8050,SULPHUR SPRINGS PUBLIC LIBRARY,611 DAVIS ST N SULPHUR SPRINGS TX 75482,9038854926,8050,No Comment
8051,COUNTY-CITY LIBRARY,206 ELM ST SWEETWATER TX 79556,3252354978,8051,No Comment
8052,TAFT PUBLIC LIBRARY,503 GREEN AVE TAFT TX 78390,3615283512,8052,No Comment
8053,CITY COUNTY LIBRARY,1717 MAIN ST TAHOKA TX 79373,8065614050,8053,No Comment
8054,TAYLOR PUBLIC LIBRARY,801 VANCE ST TAYLOR TX 76574,5123523434,8054,No Comment
8055,TEAGUE PUBLIC LIBRARY,400 MAIN ST TEAGUE TX 75860,2547393311,8055,No Comment
8056,TEMPLE PUBLIC LIBRARY,100 W ADAMS AVE TEMPLE TX 76501,2542985555,8056,No Comment
8057,RITER C HULSEY PUBLIC LIBRARY,301 N ROCKWALL ST TERRELL TX 75160,9725516663,8057,No Comment
8058,TEXARKANA PUBLIC LIBRARY,600 W 3RD ST TEXARKANA TX 75501,9037942149,8058,No Comment
8059,MOORE MEMORIAL PUBLIC LIBRARY,1701 9TH AVE N TEXAS CITY TX 77590,4096435970,8059,No Comment
8060,THE COLONY PUBLIC LIBRARY,6800 MAIN ST THE COLONY TX 75056,9726251900,8060,No Comment
8061,BLANCHE K WERNER PUBLIC LIBRARY,203 PROSPECT DR TRINITY TX 75862,9365942087,8061,No Comment
8062,PATRICK HEATH PUBLIC LIBRARY,451 N MAIN ST BLDG 100 BOERNE TX 78006,8302493053,8062,No Comment
8063,SWISHER COUNTY LIBRARY,127 SW 2ND ST TULIA TX 79088,8069953447,8063,No Comment
8064,TYLER PUBLIC LIBRARY,201 S COLLEGE AVE TYLER TX 75702,9035937323,8064,No Comment
8065,EL PROGRESO MEMORIAL LIBRARY,301 W MAIN ST UVALDE TX 78801,8302782017,8065,No Comment
8066,VAN ALSTYNE PUBLIC LIBRARY,151 W COOPER ST VAN ALSTYNE TX 75495,9034825991,8066,No Comment
8067,VAN HORN CITY COUNTY LIBRARY,410 CROCKETT ST VAN HORN TX 79855,4322832855,8067,No Comment
8068,CARNEGIE CITY-COUNTY LIBRARY,2810 WILBARGER ST VERNON TX 76384,9405522462,8068,No Comment
8069,VICTORIA PUBLIC LIBRARY,302 N MAIN ST VICTORIA TX 77901,3614853301,8069,No Comment
8070,VIDOR PUBLIC LIBRARY,440 E BOLIVAR ST VIDOR TX 77662,4097697148,8070,No Comment
8071,WACO-MCLENNAN COUNTY LIBRARY,1717 AUSTIN AVE WACO TX 76701,2547505941,8071,No Comment
8072,BONHAM PUBLIC LIBRARY,305 E 5TH ST BONHAM TX 75418,9035833128,8072,No Comment
8073,AUSTIN COUNTY LIBRARY SYSTEM,6730 RAILROAD ST WALLIS TX 77485,9794786813,8073,No Comment
8074,NICHOLAS P SIMS LIBRARY & LYCEUM,515 W MAIN ST WAXAHACHIE TX 75165,9729372671,8074,No Comment
8075,WEATHERFORD PUBLIC LIBRARY,1014 CHARLES ST WEATHERFORD TX 76086,8175984150,8075,No Comment
8076,WEIMAR PUBLIC LIBRARY,1 JACKSON SQ WEIMAR TX 78962,9797256608,8076,No Comment
8077,COLLINGSWORTH PUBLIC LIBRARY,711 15TH ST WELLINGTON TX 79095,8064473183,8077,No Comment
8078,MAYOR JOE V SANCHEZ PUBLIC LIBRARY,525 S KANSAS AVE WESLACO TX 78596,9569684533,8078,No Comment
8079,WHARTON COUNTY LIBRARY,1920 N FULTON ST WHARTON TX 77488,9795328080,8079,No Comment
8080,WHEELER PUBLIC LIBRARY,306 S CANADIAN ST WHEELER TX 79096,8068265977,8080,No Comment
8081,HUTCHINSON COUNTY LIBRARY,625 WEATHERLY ST BORGER TX 79007,8062730126,8081,No Comment
8082,WHITE SETTLEMENT PUBLIC LIBRARY,8215 WHITE SETTLEMENT RD WHITE SETTLEMENT TX 76108,8173670166,8082,No Comment
8083,WHITESBORO PUBLIC LIBRARY,308 W MAIN ST WHITESBORO TX 76273,9035645432,8083,No Comment
8084,WHITEWRIGHT PUBLIC LIBRARY,200 W GRAND ST WHITEWRIGHT TX 75491,9033642955,8084,No Comment
8085,WICHITA FALLS PUBLIC LIBRARY,600 11TH ST WICHITA FALLS TX 76301,9407670868,8085,No Comment
8086,WINTERS PUBLIC LIBRARY,120 N MAIN ST WINTERS TX 79567,3257544251,8086,No Comment
8087,WOLFE CITY PUBLIC LIBRARY,204 E WILLIAMS ST WOLFE CITY TX 75496,9034967311,8087,No Comment
8088,RITA & TRUETT SMITH PUBLIC LIBRARY,300 COUNTRY CLUB DR BLDG 300 WYLIE TX 75098,9725166250,8088,No Comment
8089,CARL & MARY WELHAUSEN LIBRARY,810 FRONT ST YOAKUM TX 77995,3612935001,8089,No Comment
8090,BOWIE PUBLIC LIBRARY,301 WALNUT ST BOWIE TX 76230,9408722681,8090,No Comment
8091,YORKTOWN PUBLIC LIBRARY,103 W MAIN ST YORKTOWN TX 78164,3615643232,8091,No Comment
8092,BALCH SPRINGS LIBRARY - LEARNING CENTER,12450 ELAM RD BALCH SPRINGS TX 75180,9729133000,8092,No Comment
8093,BUDA PUBLIC LIBRARY,405 E LOOP ST SUITE 100 BUDA TX 78610,5122955899,8093,No Comment
8094,BUNA PUBLIC LIBRARY,1042 HWY 62 S BUNA TX 77612,4099945501,8094,No Comment
8095,PFLUGERVILLE PUBLIC LIBRARY,1008 W PFLUGER ST PFLUGERVILLE TX 78660,5129906375,8095,No Comment
8096,OLGA V FIGUEROA ZAPATA COUNTY PUBLIC LIBRARY,901 KENNEDY ST ZAPATA TX 78076,9567655351,8096,No Comment
8097,ZULA B WYLIE PUBLIC LIBRARY IN CEDAR HILL,225 CEDAR ST CEDAR HILL TX 75104,9722917323,8097,No Comment
8098,COZBY LIBRARY AND COMMUNITY COMMONS,177 N HEARTZ RD COPPELL TX 75019,9723043655,8098,No Comment
8099,DESOTO PUBLIC LIBRARY,211 E PLEASANT RUN RD STE C DE SOTO TX 75115,9722309658,8099,No Comment
8100,HIGGINS PUBLIC LIBRARY,201 N MAIN HIGGINS TX 79046,8068522214,8100,No Comment
8101,HUTCHINS-ATWELL PUBLIC LIBRARY,300 N DENTON ST HUTCHINS TX 75141,9722254711,8101,No Comment
8102,IDALOU COMMUNITY LIBRARY,210 MAIN ST IDALOU TX 79329,8068922114,8102,No Comment
8103,MCCULLOCH COUNTY LIBRARY,401 E COMMERCE ST BRADY TX 76825,3255972617,8103,No Comment
8104,LAKE TRAVIS COMMUNITY LIBRARY,1938 LOHMANS CROSSING RD AUSTIN TX 78734,5122632885,8104,No Comment
8105,LANCASTER VETERANS MEMORIAL LIBRARY,1600 VETERANS MEMORIAL PKWY LANCASTER TX 75134,9722271080,8105,No Comment
8106,ROWLETT PUBLIC LIBRARY,3900 MAIN ST SUITE 200 ROWLETT TX 75088,9724126161,8106,No Comment
8107,SACHSE PUBLIC LIBRARY,3815 SACHSE RD BLDG C SACHSE TX 75048,9725308966,8107,No Comment
8108,SEAGOVILLE PUBLIC LIBRARY,702 N HWY 175 SEAGOVILLE TX 75159,9722877720,8108,No Comment
8109,SLATON CITY LIBRARY,200 W LYNN ST SLATON TX 79364,8068282008,8109,No Comment
8110,SPRINGTOWN PUBLIC LIBRARY,626 N MAIN ST SPRINGTOWN TX 76082,8175235862,8110,No Comment
8111,DORIS PADGETT LIBRARY,402 TOWER PL SUNNYVALE TX 75182,9722264491,8111,No Comment
8112,TAWAKONI AREA PUBLIC LIBRARY,340 W HWY 276 WEST TAWAKONI TX 75474,9034473445,8112,No Comment
8113,WATAUGA PUBLIC LIBRARY,7109 WHITLEY RD WATAUGA TX 76148,8175145855,8113,No Comment
8114,WESTBANK COMMUNITY LIBRARY DISTRICT,1309 WESTBANK DR AUSTIN TX 78746,5123143580,8114,No Comment
8115,GILLIAM MEMORIAL PUBLIC LIBRARY,205 E BELT LINE RD WILMER TX 75172,9724413713,8115,No Comment
8116,GILBREATH MEMORIAL LIBRARY,916 N MAIN ST WINNSBORO TX 75494,9033426866,8116,No Comment
8117,HEWITT PUBLIC LIBRARY,200 PATRIOT CT HEWITT TX 76643,2546662442,8117,No Comment
8118,LEONARD PUBLIC LIBRARY,102 S MAIN ST LEONARD TX 75452,9035872391,8118,No Comment
8119,UNIVERSAL CITY PUBLIC LIBRARY,100 NORTHVIEW DR UNIVERSAL CITY TX 78148,2106597048,8119,No Comment
8120,NANCY CAROL ROBERTS MEMORIAL LIBRARY,100 MARTIN LUTHER KING JR PKWY BRENHAM TX 77833,9793377201,8120,No Comment
8121,BOOKER SCHOOL/PUBLIC LIBRARY,600 S MAIN ST BOOKER TX 79005,8066581260,8121,No Comment
8122,ALVORD PUBLIC LIBRARY,106 FRANKLIN ST ALVORD TX 76225,9404272842,8122,No Comment
8123,OLDHAM COUNTY PUBLIC LIBRARY,914 MAIN VEGA TX 79092,8062672635,8123,No Comment
8124,SANGER PUBLIC LIBRARY,501 BOLIVAR ST SANGER TX 76266,9404583257,8124,No Comment
8125,CHARLOTTE PUBLIC LIBRARY,8 COUSER BLVD CHARLOTTE TX 78011,8302771212,8125,No Comment
8126,DRIPPING SPRINGS COMMUNITY LIBRARY,501 SPORTSPLEX DR DRIPPING SPRINGS TX 78620,5128587825,8126,No Comment
8127,BRIDGEPORT PUBLIC LIBRARY,2159 10TH ST BRIDGEPORT TX 76426,9406833450,8127,No Comment
8128,FOARD COUNTY LIBRARY,110 E CALIFORNIA CROWELL TX 79227,9406841250,8128,No Comment
8129,AUBREY AREA LIBRARY,226 COUNTRYSIDE DR AUBREY TX 76227,9403659162,8129,No Comment
8130,WEST PUBLIC LIBRARY,209 TOKIO RD WEST TX 76691,2548263070,8130,No Comment
8131,KRUM PUBLIC LIBRARY,815 E MCCART ST KRUM TX 76249,9404823455,8131,No Comment
8132,TEXLINE PUBLIC LIBRARY,517 S 2ND ST TEXLINE TX 79087,8063624849,8132,No Comment
8133,MAMMEN FAMILY PUBLIC LIBRARY,131 BULVERDE CROSSING RD BULVERDE TX 78163,8304384864,8133,No Comment
8134,COLDSPRING AREA PUBLIC LIBRARY INC,14221 HWY 150 W COLDSPRING TX 77331,9366533104,8134,No Comment
8135,KENDRICK MEMORIAL LIBRARY,301 W TATE ST BROWNFIELD TX 79316,8066373848,8135,No Comment
8136,WHITEHOUSE COMMUNITY LIBRARY,107 BASCOM RD WHITEHOUSE TX 75791,9038392949,8136,No Comment
8137,FLOWER MOUND PUBLIC LIBRARY,3030 BROADMOOR LN FLOWER MOUND TX 75022,9728746200,8137,No Comment
8138,GOLIAD COUNTY LIBRARY,320 S COMMERCIAL ST GOLIAD TX 77963,3616452291,8138,No Comment
8139,FOREST HILL PUBLIC LIBRARY,6962 FOREST HILL DR FOREST HILL TX 76140,8175515354,8139,No Comment
8140,EVERMAN PUBLIC LIBRARY,100 N RACE ST EVERMAN TX 76140,8175510726,8140,No Comment
8141,SALADO PUBLIC LIBRARY DISTRICT,1151 N MAIN ST SALADO TX 76571,2549479191,8141,No Comment
8142,LAKE WHITNEY LIBRARY,602 E JEFFERSON AVE WHITNEY TX 76692,2546944639,8142,No Comment
8143,BROWNSVILLE PUBLIC LIBRARY,2600 CENTRAL BLVD BROWNSVILLE TX 78520,9565481055,8143,No Comment
8144,CITY OF WOLFFORTH LIBRARY,508 E HWY 62/82 WOLFFORTH TX 79382,8068554150,8144,No Comment
8145,GUTHRIE CSD & KING COUNTY CONSOLIDATED LIBRARY,301 JAGUAR LN GUTHRIE TX 79236,8065964069,8145,No Comment
8146,ALICIA SALINAS PUBLIC LIBRARY,401 E 3RD ST ALICE TX 78332,3616649506,8146,No Comment
8147,BROWNWOOD PUBLIC LIBRARY,600 CARNEGIE ST BROWNWOOD TX 76801,3256460155,8147,No Comment
8148,BRYAN+COLLEGE STATION PUBLIC LIBRARY SYSTEM,201 E 26TH ST BRYAN TX 77803,9792095600,8148,No Comment
8149,BUFFALO PUBLIC LIBRARY,1005 HILL ST BUFFALO TX 75831,9033224146,8149,No Comment
8150,BURKBURNETT LIBRARY,215 E 4TH ST BURKBURNETT TX 76354,9405692991,8150,No Comment
8151,BURLESON PUBLIC LIBRARY,248 SW JOHNSON AVE BURLESON TX 76028,8174269210,8151,No Comment
8152,BURNET COUNTY LIBRARY SYSTEM,100 E WASHINGTON ST BURNET TX 78611,5127155228,8152,No Comment
8153,HARRIE P WOODSON MEMORIAL LIBRARY,704 W HWY 21 CALDWELL TX 77836,9795674111,8153,No Comment
8154,CAMERON PUBLIC LIBRARY,304 E 3RD ST CAMERON TX 76520,2546972401,8154,No Comment
8155,HEMPHILL COUNTY LIBRARY,500 MAIN ST CANADIAN TX 79014,8063235282,8155,No Comment
8156,ALLEN PUBLIC LIBRARY,300 N ALLEN DR ALLEN TX 75013,2145094900,8156,No Comment
8157,VAN ZANDT COUNTY LIBRARY,317 FIRST MONDAY LN CANTON TX 75103,9035674276,8157,No Comment
8158,CANYON AREA LIBRARY,1501 3RD AVE CANYON TX 79015,8066555015,8158,No Comment
8159,TYE PRESTON MEMORIAL LIBRARY,16311 S ACCESS RD CANYON LAKE TX 78133,8309643744,8159,No Comment
8160,DIMMIT COUNTY PUBLIC LIBRARY,200 N 9TH ST CARRIZO SPRINGS TX 78834,8308765788,8160,No Comment
8161,CARROLLTON PUBLIC LIBRARY,1700 KELLER SPRINGS RD CARROLLTON TX 75006,9724664800,8161,No Comment
8162,SAMMY BROWN LIBRARY,319 S MARKET ST CARTHAGE TX 75633,9036936741,8162,No Comment
8163,CASTROVILLE PUBLIC LIBRARY,802 LONDON ST CASTROVILLE TX 78009,8309314095,8163,No Comment
8164,CEDAR PARK PUBLIC LIBRARY,550 DISCOVERY BLVD CEDAR PARK TX 78613,5124015600,8164,No Comment
8165,FANNIE BROWN BOOTH MEMORIAL LIBRARY,619 TENAHA ST CENTER TX 75935,9365985522,8165,No Comment
8166,ALPINE PUBLIC LIBRARY,805 W AVE E ALPINE TX 79830,4328372621,8166,No Comment
8167,CHICO PUBLIC LIBRARY INC,106 W JACKSBORO ST CHICO TX 76431,9406442330,8167,No Comment
8168,CHILDRESS PUBLIC LIBRARY,117 AVE B NE CHILDRESS TX 79201,9409378421,8168,No Comment
8169,CISCO PUBLIC LIBRARY,600 AVE G CISCO TX 76437,2544421020,8169,No Comment
8170,BURTON MEMORIAL LIBRARY,217 S KEARNEY CLARENDON TX 79226,8068743685,8170,No Comment
8171,RED RIVER COUNTY PUBLIC LIBRARY,307 N WALNUT ST CLARKSVILLE TX 75426,9034273991,8171,No Comment
8172,CLEBURNE PUBLIC LIBRARY,302 W HENDERSON ST CLEBURNE TX 76033,8176450934,8172,No Comment
8173,AUSTIN MEMORIAL LIBRARY,220 S BONHAM AVE CLEVELAND TX 77327,2815923920,8173,No Comment
8174,CLYDE PUBLIC LIBRARY,125 OAK ST CLYDE TX 79510,3258935315,8174,No Comment
8175,COLEMAN PUBLIC LIBRARY,402 S COMMERCIAL AVE COLEMAN TX 76834,3256253043,8175,No Comment
8176,MITCHELL COUNTY PUBLIC LIBRARY,340 OAK ST COLORADO CITY TX 79512,3257283968,8176,No Comment
8177,NESBITT MEMORIAL LIBRARY,529 WASHINGTON ST COLUMBUS TX 78934,9797323392,8177,No Comment
8178,COMANCHE PUBLIC LIBRARY,311 N AUSTIN ST COMANCHE TX 76442,3253562122,8178,No Comment
8179,COMFORT PUBLIC LIBRARY,701 HIGH ST COMFORT TX 78013,8309952398,8179,No Comment
8180,COMMERCE PUBLIC LIBRARY,1210 PARK ST COMMERCE TX 75428,9038866858,8180,No Comment
8181,MONTGOMERY COUNTY MEMORIAL LIBRARY SYSTEM,104 I 45 N CONROE TX 77301,9367888377,8181,No Comment
8182,COPPERAS COVE PUBLIC LIBRARY,501 S MAIN ST COPPERAS COVE TX 76522,2545473826,8182,No Comment
8183,CORPUS CHRISTI PUBLIC LIBRARIES,805 COMANCHE ST CORPUS CHRISTI TX 78401,3618267070,8183,No Comment
8184,MICKEY REILY PUBLIC LIBRARY,604 S MATHEWS ST CORRIGAN TX 75939,9363984156,8184,No Comment
8185,AMARILLO PUBLIC LIBRARY,413 E 4TH AVE AMARILLO TX 79101,8063783050,8185,No Comment
8186,CORSICANA PUBLIC LIBRARY,100 N 12TH ST CORSICANA TX 75110,9036544810,8186,No Comment
8187,ALEXANDER MEMORIAL LIBRARY,201 CENTER ST COTULLA TX 78014,8308792601,8187,No Comment
8188,CRANE COUNTY LIBRARY,701 S ALFORD ST CRANE TX 79731,4325581142,8188,No Comment
8189,JH WOOTTERS CROCKETT PUBLIC LIBRARY,709 E HOUSTON AVE CROCKETT TX 75835,9365443089,8189,No Comment
8190,CROSBY COUNTY LIBRARY,114 W ASPEN ST CROSBYTON TX 79322,8066752673,8190,No Comment
8191,CROSS PLAINS PUBLIC LIBRARY,149 N MAIN ST CROSS PLAINS TX 76443,2547257722,8191,No Comment
8192,CUERO PUBLIC LIBRARY,207 E MAIN ST CUERO TX 77954,3612752864,8192,No Comment
8193,DAINGERFIELD PUBLIC LIBRARY,207 JEFFERSON ST DAINGERFIELD TX 75638,9036452823,8193,No Comment
8194,DALLAM-HARTLEY COUNTY LIBRARY,420 DENROCK AVE DALHART TX 79022,8062442761,8194,No Comment
8195,BLANCO COUNTY SOUTH LIBRARY DISTRICT,1118 MAIN ST BLANCO TX 78606,8308334280,8195,No Comment
8196,JEFFERSON CARNEGIE LIBRARY,301 W LAFAYETTE ST JEFFERSON TX 75657,9036658911,8196,No Comment
8197,NEWTON COUNTY PUBLIC LIBRARY,212 HIGH ST NEWTON TX 75966,4093798300,8197,No Comment
8198,SCHULENBURG PUBLIC LIBRARY,310 SIMPSON ST SCHULENBURG TX 78956,9797433345,8198,No Comment
8199,MCGINLEY MEMORIAL PUBLIC LIBRARY,317 S MAIN ST MCGREGOR TX 76657,2548403732,8199,No Comment
8200,RANGER CITY LIBRARY,718 PINE ST RANGER TX 76470,2546471880,8200,No Comment
8201,JUSTIN COMMUNITY LIBRARY,408 PAFFORD ST JUSTIN TX 76247,9406482541,8201,No Comment
8202,FALLS CITY PUBLIC LIBRARY,206 N IRVIN ST FALLS CITY TX 78113,8302543361,8202,No Comment
8203,KARNES CITY PUBLIC LIBRARY,302 S PANNA MARIA AVE KARNES CITY TX 78118,8307802539,8203,No Comment
8204,RUNGE PUBLIC LIBRARY,311 N HELENA ST RUNGE TX 78151,8302394192,8204,No Comment
8205,ALLEN MEMORIAL PUBLIC LIBRARY,121 E BLACKBOURN ST HAWKINS TX 75765,9037692241,8205,No Comment
8206,LEANDER PUBLIC LIBRARY,1011 S BAGDAD RD LEANDER TX 78641,5122595259,8206,No Comment
8207,ELGIN PUBLIC LIBRARY,404 N MAIN ST ELGIN TX 78621,5122815678,8207,No Comment
8208,NEWARK PUBLIC LIBRARY,207 HUDSON ST NEWARK TX 76071,8174892224,8208,No Comment
8209,ALVARADO PUBLIC LIBRARY,210 N BAUGH ST ALVARADO TX 76009,8177837323,8209,No Comment
8210,FORT HANCOCK ISD/PUBLIC LIBRARY,101 SCHOOL DR FORT HANCOCK TX 79839,9157393811,8210,No Comment
8211,NEW WAVERLY PUBLIC LIBRARY,9372 STATE HWY 75 S NEW WAVERLY TX 77358,9363442198,8211,No Comment
8212,CROWLEY PUBLIC LIBRARY,409 S OAK ST CROWLEY TX 76036,8172976707,8212,No Comment
8213,RIO GRANDE CITY PUBLIC LIBRARY,591 E CANALES ST RIO GRANDE CITY TX 78582,9564874389,8213,No Comment
8214,APHNE PATTILLO NIXON PUBLIC LIBRARY,401 N NIXON AVE NIXON TX 78140,8305821913,8214,No Comment
8215,DICKENS COUNTY SPUR PUBLIC LIBRARY,403 E HILL ST SPUR TX 79370,8062713714,8215,No Comment
8216,MAUD PUBLIC LIBRARY,335 HOUSTON DR MAUD TX 75567,9035852121,8216,No Comment
8217,POTTSBORO AREA PUBLIC LIBRARY,104 N MAIN ST POTTSBORO TX 75076,9037868274,8217,No Comment
8218,BRIDGE CITY PUBLIC LIBRARY,101 PARKSIDE DR BRIDGE CITY TX 77611,4097354242,8218,No Comment
8219,MARION COMMUNITY LIBRARY,500 BULLDOG DR MARION TX 78124,8309142371,8219,No Comment
8220,MB NOELKE JR MEMORIAL LIBRARY,101 S BROADWAY ST MERTZON TX 76941,3258352704,8220,No Comment
8221,STERLING COUNTY PUBLIC LIBRARY,301 MAIN STERLING CITY TX 76951,3253782212,8221,No Comment
8222,CAMERON-J JARVIS TROUP MUNICIPAL LIBRARY,102 S GEORGIA ST TROUP TX 75789,9038423101,8222,No Comment
8223,REAL COUNTY PUBLIC LIBRARY LEAKEY,225 MAIN ST LEAKEY TX 78873,8302325199,8223,No Comment
8224,TRI-COUNTY LIBRARY,132 E MARKET ST MABANK TX 75147,9038879622,8224,No Comment
8225,CAPROCK PUBLIC LIBRARY,106 N 1ST ST QUITAQUE TX 79255,8064551225,8225,No Comment
8226,CONVERSE PUBLIC LIBRARY,601 S SEGUIN RD CONVERSE TX 78109,2106594160,8226,No Comment
8227,SPRINGLAKE-EARTH COMMUNITY LIBRARY,472 FM 302 SPRINGLAKE TX 79082,8062573357,8227,No Comment
8228,SMITH-WELCH MEMORIAL LIBRARY,105 W 5TH ST HEARNE TX 77859,9792795191,8228,No Comment
8229,DUVAL COUNTY/SAN DIEGO PUBLIC LIBRARY,315 S DR E E DUNLAP ST SAN DIEGO TX 78384,3612798201,8229,No Comment
8230,RHOME COMMUNITY LIBRARY,265 W BC RHOME AVE RHOME TX 76078,8176362767,8230,No Comment
8231,COCKRELL HILL PUBLIC LIBRARY,4125 W CLARENDON DR DALLAS TX 75211,2143309935,8231,No Comment
8232,MARTIN COUNTY LIBRARY,200 N ST MARY STANTON TX 79782,4327562472,8232,No Comment
8233,MELISSA PUBLIC LIBRARY,3411 BARKER AVE MELISSA TX 75454,9728374540,8233,No Comment
8234,EAST PARKER COUNTY LIBRARY,201 N FM 1187 ALEDO TX 76008,8174416545,8234,No Comment
8235,KENNEDALE PUBLIC LIBRARY,316 W 3RD ST KENNEDALE TX 76060,8179852136,8235,No Comment
8236,WAELDER PUBLIC LIBRARY,310 N AVE E WAELDER TX 78959,8307887167,8236,No Comment
8237,FRISCO PUBLIC LIBRARY,6101 FRISCO SQUARE BLVD STE 3000 FRISCO TX 75034,9722925669,8237,No Comment
8238,JR HUFFMAN PUBLIC LIBRARY,375 SABINE ST HEMPHILL TX 75948,4097874829,8238,No Comment
8239,LILLIE RUSSELL MEMORIAL LIBRARY,200 E HUBBARD ST LINDALE TX 75771,9038821900,8239,No Comment
8240,UTOPIA MEMORIAL LIBRARY,800 MAIN ST UTOPIA TX 78884,8309663448,8240,No Comment
8241,SABINAL PUBLIC LIBRARY,305 N CENTER ST SABINAL TX 78881,8309882911,8241,No Comment
8242,MCALLEN PUBLIC LIBRARY,4001 N 23RD ST MCALLEN TX 78504,9566813000,8242,No Comment
8243,ALLAN SHIVERS LIBRARY & MUSEUM,302 N CHARLTON ST WOODVILLE TX 75979,4092833709,8243,No Comment
8244,JACKSONVILLE PUBLIC LIBRARY,526 E COMMERCE ST JACKSONVILLE TX 75766,9035867664,8244,No Comment
8245,MOUNT CALM PUBLIC LIBRARY,222 ALLYN AVE MOUNT CALM TX 76673,2549932761,8245,No Comment
8246,RANKIN PUBLIC LIBRARY,310 E 10TH ST RANKIN TX 79778,4326932881,8246,No Comment
8247,JOHN ED KEETER PUBLIC LIBRARY,355 W MCLEROY BLVD SAGINAW TX 76179,8172300300,8247,No Comment
8248,WIMBERLEY VILLAGE LIBRARY,400 FM 2325 WIMBERLEY TX 78676,5128472188,8248,No Comment
8249,PRESIDIO PUBLIC LIBRARY,1200 E O'REILLY ST PRESIDIO TX 79845,4322293317,8249,No Comment
8250,FRANKSTON DEPOT LIBRARY,159 W RAILROAD AVE FRANKSTON TX 75763,9038764463,8250,No Comment
8251,JONESTOWN COMMUNITY LIBRARY,18649 FM 1431 STE 10A JONESTOWN TX 78645,5122677511,8251,No Comment
8252,JOE A HALL HIGH SCHOOL AND COMMUNITY LIBRARY,12 BULLDOG DR VENUS TX 76084,9723668353,8252,No Comment
8253,SHINER PUBLIC LIBRARY,115 E WOLTERS 2ND ST SHINER TX 77984,3615943044,8253,No Comment
