21971,Wicked Ways,22090,Rebecca De Mornay Michael Rooker Mark Rolston Lisa Zane Shareen Mitchell,Drama Thriller,1999,Good,Ron Senkowski
21972,Carver,22091,Matt Carmody Savannah Costello Erik Fones Natasha Malinsky Neil Kubath,Horror,2008,Bad,Franklin Guerrero Jr.
21973,The Teacher,22092,Angel Tompkins Jay North Anthony James Marlene Schmidt Barry Atwater,Thriller Crime,1974,Good,Howard Avedis
21974,Invader,22093,Cotter Smith Deirdre O'Connell Robert Wisdom Ryan Phillippe Raoul O'Connell,Sci-Fi Romance,1997,Good,Mark H. Baker
21975,The Chateau Meroux,22094,Marla Sokoloff Barry Watson Amanda Righetti Christopher Lloyd Jeffrey Weissman,Drama Comedy Romance,2011,Good,Bob Fugger
21976,Baseline,22095,Gordon Alexander Freddie Connor Zoë Tapper Jamie Foreman Dexter Fletcher,Action Crime Drama,2010,Bad,Brendon O'Loughlin
21977,Mondo Candido,22096,Christopher Brown Michele Miller Jacques Herlin Steffen Zacharias Gianfranco D'Angelo,Adventure Comedy,1975,Good,Gualtiero Jacopetti Franco Prosperi
21978,Meet Him And Die,22097,Ray Lovelock Martin Balsam Elke Sommer Riccardo Cucciolla,Crime,1976,Good,Franco Prosperi
21979,East Wind,22098,Malcolm McDowell Jean-François Balmer Pierre Vaneck Ludmila Mikaël Wojciech Pszoniak,Drama,1993,Good,Robert Enrico
21980,The Town That Was,22099,,,2007,Bad,Chris Perkel Georgie Roland
21981,Aalavandhan,22100,Kamal Haasan Manisha Koirala Raveena Tandon Sarath Babu Milind Gunaji,Action Thriller,2001,Good,Suresh Krissna
21982,Augustine,22101,Soko Vincent Lindon Chiara Mastroianni Roxane Duran Olivier Rabourdin,Drama History,2012,Good,Alice Winocour
21983,Haunts,22102,May Britt Aldo Ray William Gray Espy Cameron Mitchell,Horror,1977,Good,Herb Freed
21984,Captain Apache,22103,Lee Van Cleef Carroll Baker Stuart Whitman Percy Herbert Elisa Montés,Action,1971,Bad,Alexander Singer
21985,Calendar Girl Murders,22104,Tom Skerritt Sharon Stone Barbara Bosson Robert Beltran Pat Corley,TV Movie Crime,1984,Good,William A. Graham
21986,Cold Feet,22105,Keith Carradine Sally Kirkland Tom Waits Bill Pullman Rip Torn,Crime Comedy,1989,Good,Robert Dornhelm
21987,Breaking the Silence,22106,Gregory Harrison Stephanie Zimbalist Chris Young Maryann Plunkett Kelly Rutherford,Drama,1992,Good,Robert Iscove
21988,This Is Not an Exit: The Fictional World of Bret Easton Ellis,22107,Dechen Thurman Rachel Weisz Jason Bushman Paul Blackthorne,Documentary,1998,Bad,Gerald Fox
21989,Paparazzi,22108,Patrick Timsit Vincent Lindon Nathalie Baye Catherine Frot Blanche Raynal,Comedy,1998,Good,Alain Berbérian
21990,"Thelma, Louise et Chantal",22109,Jane Birkin Caroline Cellier Catherine Jacob Thierry Lhermitte Benoît Pétré,,2010,Good,Benoît Pétré
21991,Azzurro,22110,Paolo Villaggio Francesca Pipoli Marie-Christine Barrault Jean-Luc Bideau,,2000,Good,Denis Rabaglia
21992,Bar Sport,22111,Claudio Bisio Giuseppe Battiston Antonio Catania Antonio Cornacchione Angela Finocchiaro,Comedy Family,2011,Bad,Massimo Martelli
21993,Welcome to the North,22112,Claudio Bisio Alessandro Siani Angela Finocchiaro Valentina Lodovini Nando Paone,Comedy,2012,Good,Luca Miniero
21994,Some Say No,22113,Luca Argentero Paola Cortellesi Paolo Ruffini Myriam Catania Claudio Bigagli,Comedy,2011,Good,Giambattista Avellino
21995,Come Dio comanda,22114,Filippo Timi Alvaro Caleca Elio Germano Fabio De Luigi,Drama,2008,Good,Gabriele Salvatores
21996,Women Vs Men,22115,Claudio Bisio Nancy Brilli Salvatore Ficarra Valentino Picone Francesca Inaudi,Comedy,2011,Bad,Fausto Brizzi
21997,Giulia Doesn't Date at Night,22116,Valerio Mastandrea Valeria Golino Sonia Bergamasco Lidia Vitale Chiara Nicola,Drama Thriller,2009,Good,Giuseppe Piccioni
21998,Unlikely Revolutionaries,22117,Pierfrancesco Favino Lidia Biondi Edoardo Gabbriellini Giuseppe Battiston Claudia Pandolfi,,2010,Good,Lucio Pellegrini
21999,The Commander and the Stork,22118,Alba Rohrwacher Giuseppe Battiston Claudia Gerini Luca Zingaretti Maria Paiato,,2012,Good,Silvio Soldini
22000,The Father and the Foreigner,22119,Alessandro Gassman Amr Waked Kseniya Rappoport Nadine Labaki Leo Gullotta,,2010,Bad,Ricky Tognazzi
22001,The Worst Christmas of My Life,22120,Diego Abatantuono Laura Chiatti Fabio De Luigi Cristiana Capotondi Antonio Catania,Comedy,2012,Good,Alessandro Genovesi
22002,The First Assignment,22121,Isabella Ragonese Alberto Boll Francesco Chiarello Miriana Protopapa Rita Schirinzi,Drama,2011,Good,Giorgia Cecere
22003,Il rosso e il blu,22122,Margherita Buy Roberto Herlitzka Riccardo Scamarcio,,2012,Good,Giuseppe Piccioni
22004,Isole,22123,Asia Argento Giorgio Colangeli Anna Ferruzzo Ivan Franěk Eugenio Krauss,,2011,Bad,Stefano Chiantini
22005,Italians,22124,Carlo Verdone Sergio Castellitto Riccardo Scamarcio Kseniya Rappoport Makram Khoury,Comedy,2009,Good,Giovanni Veronesi
22006,The Last Man on Earth,22125,Gabriele Spinelli Roberto Herlitzka Anna Bellato Sara Rosa Losilla Teco Celio,Drama Sci-Fi,2011,Good,Gian Alfonso Pacinotti
22007,La bella società,22126,Marco Bocci Simona Borioni Raoul Bova David Coco Maria Grazia Cucinotta,Drama,2009,Good,Gian Paolo Cugno
22008,La scuola è finita,22127,Valeria Golino Vincenzo Amato Fulvio Forti Gianluca Belardi Paolo Giovannucci,,2010,Bad,Valerio Jalongo
22009,La peggior settimana della mia vita,22128,Fabio De Luigi Cristiana Capotondi Monica Guerritore Antonio Catania Nadir Caselli,Comedy,2011,Good,Alessandro Genovesi
22010,La vita facile,22129,Stefano Accorsi Pierfrancesco Favino Vittoria Puccini Ivano Marescotti,Comedy Drama,2011,Good,Lucio Pellegrini
22011,Lezioni di cioccolato,22130,Luca Argentero Francesco Pannofino Hassani Shapi Josefia Forlì Matteo Oleotto,Comedy,2007,Good,Claudio Cupellini
22012,The White Space,22131,Margherita Buy Gaetano Bruno Giovanni Ludeno Antonia Truppo Guido Caprino,,2009,Bad,Francesca Comencini
22013,Men Vs Women,22132,Fabio De Luigi Paola Cortellesi Alessandro Preziosi Giorgia Wurth Lucia Ocone,Comedy,2010,Good,Fausto Brizzi
22014,Escort in love,22133,Paola Cortellesi Raoul Bova Rocco Papaleo Valerio Aprea Anna Foglietta,Comedy,2011,Good,Massimiliano Bruno
22015,Niente paura,22134,Luciano Ligabue Paolo Rossi Carlo Verdone Fabio Volo Javier Zanetti,,2010,Good,Piergiorgio Gay
22016,Tous les soleils,22135,Clotilde Courau Anouk Aimée Neri Marcorè Lisa Cipriani Stefano Accorsi,Comedy,2011,Bad,Philippe Claudel
22017,Scattered Cloud,22136,Michele Alhaique Greta Scarano Aylin Prandi Giorgio Colangeli Michele Riondino,,2011,Good,Saverio Di Biagio
22018,A Matter of Heart,22137,Antonio Albanese Kim Rossi Stuart Micaela Ramazzotti Alessia Fugardi Francesca Inaudi,Comedy Drama,2009,Good,Francesca Archibugi
22019,Saimir's decision,22138,Mishel Manoku Lavinia Guglielman Xhevdet Ferri Anna Ferruzzo Ilir Jacellari,,2004,Good,Francesco Munzi
22020,Sorelle Mai,22139,Pier Giorgio Bellocchio Elena Bellocchio Donatella Finocchiaro Letizia Bellocchio Maria Luisa Bellocchio,Drama,2011,Bad,Marco Bellocchio
22021,A Special Day,22140,Filippo Scicchitano Giulia Valentini Roberto Infascelli Antonio Zavatteri,Romance Drama,2012,Good,Francesca Comencini
22022,Una donna per la vita,22141,Maurizio Casagrande Neri Marcorè Sabrina Impacciatore Vincenzo Salemme Margareth Madè,Comedy,2012,Good,Maurizio Casagrande
22023,A Quiet Life,22142,Toni Servillo Marco D'Amore Francesco Di Leva Juliane Köhler Leonardo Sprengler,Drama,2010,Good,Claudio Cupellini
22024,The Landlords,22143,Elio Germano Valerio Mastandrea Gianni Morandi Valeria Bruni Tedeschi Lorenzo Rivola,Drama,2012,Bad,Edoardo Gabbriellini
22025,Every Blessed Day,22144,Luca Marinelli Thony Frank Crudele Micol Azzurro Katie McGovern,Comedy,2012,Good,Paolo Virzì
22026,Venti anni,22145,,Documentary,2012,Good,
22027,All'ultima spiaggia,22146,Dario Bandiera Aurora Cossio Alessandro Di Carlo Carmine Faraco Giuseppe Giacobazzi,Comedy,2012,Good,Gianluca Ansanelli
22028,Gli equilibristi,22147,Valerio Mastandrea Barbora Bobuľová Maurizio Casagrande Rolando Ravello Rosabell Laurenti Sellers,Drama,2012,Bad,Ivano De Matteo
22029,A Perfect Family,22148,Sergio Castellitto Claudia Gerini Marco Giallini Carolina Crescentini Francesca Neri,Comedy,2012,Good,Paolo Genovese
22030,The Santa Claus Gang,22149,Aldo Baglio Giovanni Storti Giacomo Poretti Angela Finocchiaro Giovanni Esposito,Comedy,2010,Good,Paolo Genovese
22031,Cosimo and Nicole,22150,Riccardo Scamarcio Clara Ponsot Paolo Sassanelli Souleymane Sow Giorgia Salari,Drama Comedy,2012,Good,Francesco Amato
22032,Mai Stati Uniti,22151,Vincenzo Salemme Ambra Angiolini Ricky Memphis Anna Foglietta Giovanni Vernia,Comedy,2012,Bad,Carlo Vanzina
22033,Tutto parla di te,22152,Charlotte Rampling Elena Randonicich Maria Grazia Mandruzzato Valerio Binasco,,2012,Good,Alina Marazzi
22034,Love & Slaps,22153,Sergio Castellitto Laura Morante Enzo Jannacci Marco Giallini Barbora Bobuľová,Comedy,2010,Good,Sergio Castellitto
22035,As Melhores Coisas do Mundo,22154,Caio Blat Paulo Vilhena Francisco Miguez Fiuk Zé Carlos Machado,Comedy,2010,Good,Laís Bodanzky
22036,We Believed,22155,Luigi Pisani Luigi Lo Cascio Valerio Binasco Francesca Inaudi Andrea Bosca,Drama History,2010,Bad,Mario Martone
22037,Roanoke: The Lost Colony,22156,James Alexander Michael Armstrong Misha Crosby Charlotte Hunter,History Drama,2007,Good,Bertie Stephens
22038,Che ne sarà di noi,22157,Silvio Muccino Violante Placido Giuseppe Sanfelice Elio Germano Valeria Solarino,,2004,Good,Giovanni Veronesi
22039,Tu la conosci Claudia?,22158,Aldo Baglio Giovanni Storti Giacomo Poretti Paola Cortellesi Marco Messeri,Comedy,2004,Good,Massimo Venier
22040,The Man Who Will Come,22159,Alba Rohrwacher Greta Zuccheri Montanari Maria Grazia Naldi Eleonora Mazzoni Maya Sansa,Drama,2009,Bad,Giorgio Diritti
22041,La scuola,22160,Silvio Orlando Anna Galiena Fabrizio Bentivoglio Anita Zagaria Enrica Maria Modugno,Comedy Drama,1995,Good,Daniele Luchetti
22042,The Yes Man,22161,Nanni Moretti Silvio Orlando Giulio Brogi,,1991,Good,Daniele Luchetti
22043,Due partite,22162,Margherita Buy Isabella Ferrari Marina Massironi Paola Cortellesi Carolina Crescentini,Drama,2009,Good,Enzo Monteleone
22044,Alza la testa,22163,Duccio Camerini Gabriele Campanelli Sergio Castellitto Giorgio Colangeli Augusto Fornari,Drama,2009,Bad,Alessandro Angelini
22045,Break Free,22164,Nicole Grimaudo Elio Germano Luigi Maria Burruano Anita Zagaria Myriam Catania,,2003,Good,Gianluca Maria Tavarelli
22046,Genitori & figli:) - Agitare bene prima dell'uso,22165,Silvio Orlando Luciana Littizzetto Elena Sofia Ricci Michele Placido Max Tortora,Comedy,2010,Good,Giovanni Veronesi
22047,The Second Wedding Night,22166,Antonio Albanese Neri Marcorè Katia Ricciarelli Angela Luce Manuela Morabito,Comedy,2005,Good,Pupi Avati
22048,A Whole Life Ahead,22167,Valerio Mastandrea Sabrina Ferilli Massimo Ghini Micaela Ramazzotti Isabella Ragonese,Romance Drama Comedy,2008,Bad,Paolo Virzì
22049,Black and White,22168,Fabio Volo Ambra Angiolini Aïssa Maïga Eriq Ebouaney Katia Ricciarelli,Comedy,2008,Good,Cristina Comencini
22050,We Can Do That,22169,Claudio Bisio Anita Caprioli Giuseppe Battiston Giorgio Colangeli Andrea Bosca,Comedy,2008,Good,Giulio Manfredonia
22051,Let's Hope It's a Girl,22170,Liv Ullmann Catherine Deneuve Philippe Noiret Giuliana De Sio Stefania Sandrelli,Comedy,1986,Good,Mario Monicelli
22052,Just a Father,22171,Luca Argentero Diane Fleri Claudia Pandolfi Fabio Troiano Sara D'Amario,,2008,Bad,Luca Lucini
22053,Ex,22172,Claudio Bisio Silvio Orlando Elena Sofia Ricci Ludovica Gargari Carla Signoris,Comedy,2009,Good,Fausto Brizzi
22054,La matassa,22173,Salvatore Ficarra Valentino Picone Pino Caruso Anna Safroncik Claudio Gioè,Comedy,2009,Good,Salvatore Ficarra Valentino Picone Giambattista Avellino
22055,Qualunquemente,22174,Antonio Albanese Lorenza Indovina Davide Giordano Salvatore Cantalupo Sergio Rubini,Comedy,2011,Good,Giulio Manfredonia
22056,Cado dalle nubi,22175,Checco Zalone Giulia Michelini Dino Abbrescia Fabio Troiano Ivano Marescotti,Comedy,2009,Bad,Gennaro Nunziante
22057,The Jewel,22176,Toni Servillo Remo Girone Sarah Felberbaum Fausto Maria Sciarappa Lino Guanciale,Drama,2011,Good,Andrea Molaioli
22058,Scialla!,22177,Fabrizio Bentivoglio Barbora Bobuľová Vinicio Marchioni Filippo Scicchitano Adamo Dionisi,Comedy,2011,Good,Francesco Bruni
22059,Bingo Bongo,22178,Adriano Celentano Carole Bouquet Felice Andreasi Enzo Robutti Roberto Marelli,Comedy,1982,Good,Pasquale Festa Campanile
22060,Ale e Franz - È tanto che aspetti?,22179,Alessandro Besentini Francesco Villa,,2002,Bad,
22061,Provocateur,22180,Jane March Stephen Mendel Lillo Brancato Nick Mancuso Cary-Hiroyuki Tagawa,Thriller Action Drama,1998,Good,Jim Donovan
22062,Too Scared to Scream,22181,Mike Connors Anne Archer Leon Isaac Kennedy Ian McShane Ruth Ford,Crime Mystery Thriller,1985,Good,Tony Lo Bianco
22063,Death of a Ghost Hunter,22182,Patti Tindall Mike Marsh Davina Joy Lindsay Page,Horror Thriller,2007,Good,Sean Tretta
22064,Black Day Blue Night,22183,Gil Bellows Michelle Forbes Mia Sara J.T. Walsh Tim Guinee,Drama Thriller Crime Romance,1996,Bad,J.S. Cardone
22065,After Death,22184,Claira Watson Parr Ben Shockley David Wayman Nicola Goodchild Linal Haft,Mystery Comedy Drama Sci-Fi,2012,Good,Martin Gooch
22066,Skew,22185,Rob Scattergood Amber Lewis Richard Olak Taneal Cutting,Horror Thriller Mystery,2011,Good,Sevé Schelenz
22067,Modus Operandi,22186,Randy Russell Danny Trejo Mark Borchardt Michael Sottile Barry Poltermann,Action Thriller Crime,2010,Good,Frankie Latina
22068,Rudyland,22187,Jesse Malin Susan Sarandon,Documentary,2001,Bad,Matthew Carnahan
22069,Top of the World,22188,Peter Weller Dennis Hopper Tia Carrere Joe Pantoliano Cary-Hiroyuki Tagawa,Action Drama Thriller,1998,Good,Sidney J. Furie
22070,Brutal,22189,Natalie Allen Anthony Aveni Krista Ayne Federico Castelluccio Iggy Berlin,Crime,2012,Good,Kamal Ahmed
22071,I Can See You,22190,Benjamin Dickinson Duncan Skiles Christopher D. Ford Olivia Villanti Heather Robb,Horror Thriller,2008,Good,Graham Reznick
22072,Criminal Passion,22191,Joan Severance Tony Denison John Allen Nelson David Labiosa Wolfgang Bodison,Crime Mystery Thriller,1994,Bad,Donna Deitch
22073,Shark Week,22192,Patrick Bergin Yancy Butler Josh Allen Erin Coker Bart Baggett,Horror,2012,Good,Christopher Ray
22074,Annie's Garden,22193,Keith Coulouris Yancy Butler Charlotte Chatton Grace Zabriskie,Thriller Drama,1997,Good,Anthony Barnao
22075,President,22194,Albert Dupontel Jérémie Renier Mélanie Doutey Claude Rich Carlo Brandt,Thriller,2006,Good,Lionel Delplanque
22076,Memory Lane,22195,Michael Guy Allen Meg Barrick,Thriller Crime Sci-Fi,2011,Bad,Shawn Holmes
22077,Tangled,22196,Rachael Leigh Cook Shawn Hatosy Jonathan Rhys Meyers Estella Warren Lorraine Bracco,Drama Mystery Thriller,2001,Good,Jay Lowi
22078,The Wedding Chest,22197,Natacha Régnier Bolot Tentimyshov Tynar Abdrazaeva Melis Sharshenbaev Asan Amanov,Comedy Drama,2005,Good,Nurbek Egen
22079,Giordano Bruno,22198,Gian Maria Volonté Hans Christian Blech Mathieu Carrière Renato Scarpa Giuseppe Maffioli,Drama,1973,Good,Giuliano Montaldo
22080,Young Dragons: Kung Fu Kids,22199,Aan Jing-Kwok Tam Ngaai-Jan Chong Rong Chen,Comedy,1986,Bad,Peng-Yi Chang 
22081,Treasure of Matecumbe,22200,Robert Foxworth Joan Hackett Peter Ustinov Vic Morrow Johnny Doran,Action Adventure,1976,Good,Vincent McEveety
22082,"Back to Back, Face to Face",22201,Zhentuo Niu Kesheng Lei Director Xiao Yan Hao Ju Guoxiang Liu,Drama,1994,Good,Huang Jianxin
22083,Dormant Beauty,22202,Isabelle Huppert Alba Rohrwacher Toni Servillo Maya Sansa Michele Riondino,Drama,2012,Good,Marco Bellocchio
22084,Taken in Broad Daylight,22203,James Van Der Beek Sara Canning LeVar Burton Diana Reis Tom Anniko,TV Movie Drama Crime,2009,Bad,Gary Yates
22085,Hannah's Law,22204,Sara Canning John Pyper-Ferguson Greyston Holt Ryan Kennedy Kimberly Elise,Western TV Movie,2012,Good,Rachel Talalay
22086,Brooklyn Boheme,22205,Spike Lee Branford Marsalis Rosie Perez Chris Rock Carl Rux,Documentary,2012,Good,Diane Paragas Nelson George
22087,Spiders,22206,Lana Parrilla Josh Green Oliver Macready Simona Williams Mark Phelan,Horror Sci-Fi Thriller,2000,Good,Gary Jones
22088,Basilicata coast to coast,22207,Rocco Papaleo Alessandro Gassman Paolo Briguglia Michela Andreozzi Max Gazzè,Comedy Drama,2010,Bad,Rocco Papaleo
22089,Smash Cut,22208,Sasha Grey Jesse Buck David Hess Michael Berryman Ray Sager,Comedy Horror,2009,Good,Lee Demarbre
22090,In the Name of God,22209,Naseeruddin Shah Fawad Afzal Khan Shaan Shahid Iman Ali Rasheed Naz,Drama Foreign,2007,Good,Shoaib Mansoor
22091,Almost Blue,22210,Lorenza Indovina Claudio Santamaria Andrea Di Stefano Rolando Ravello Dario D'Ambrosi,Thriller,2000,Good,Alex Infascelli
22092,Neshoba,22211,,Documentary,2010,Bad,
22093,Gettin' It,22212,Patrick Censoplano Cheryl Dent Sajen Corona Sandra Staggs,Comedy,2006,Good,Nick Gaitatjis
22094,Hands in the Air,22213,Valeria Bruni Tedeschi Linda Doudaeva Jules Ritmanic Louna Klanit Louka Masset,Drama Comedy Romance,2010,Good,Romain Goupil
22095,Greased Lightning,22214,Richard Pryor Beau Bridges Pam Grier Cleavon Little Vincent Gardenia,Action Comedy Drama,1977,Good,Michael Schultz
22096,Uptown,22215,Meissa Hampton,Drama,2009,Bad,Brian Ackley
22097,Creature,22216,Stan Ivar Wendy Schaal Lyman Ward Klaus Kinski Annette McCarthy,Sci-Fi Thriller Horror,1985,Good,William Malone
22098,CLONED: The Recreator Chronicles,22217,Stella Maeve J. Mallory-McCree John de Lancie Laura Moss Alexander Nifong,Horror,2012,Good,Gregory Orr
22099,The Rift,22218,Jack Scalia R. Lee Ermey Ray Wise Deborah Adair John Toles-Bey,Action Horror Mystery Sci-Fi Thriller,1990,Good,Juan Piquer Simón
22100,Jacob,22219,Grace Powell Dylan Horne Krystn Caldwell Larry Wade Carrell Leo D. Wheeler,Horror,2011,Bad,Larry Wade Carrell
22101,Raising Jeffrey Dahmer,22220,,Drama Horror,2006,Good,
22102,This Is Not a Movie,22221,Edward Furlong Edi Gathegi Peter Coyote Julian Sedgwick,Drama Comedy Sci-Fi Foreign,2011,Good,Olallo Rubio
22103,Shank,22222,Kedar Williams-Stirling Ashley Bashy Thomas Adam Deacon Michael Socha Jan Uddin,Action Drama Thriller,2010,Good,Mo Ali
22104,In Heaven There Is No Beer?,22223,,Documentary Music,1984,Bad,Les Blank Maureen Gosling
22105,Return to Treasure Island,22224,Armen Dzhigarkhanyan Viktor Andrienko Valeriy Bessarab Boris Voznyuk Georgiy Kishko,Adventure Animation Comedy,1988,Good,David Cherkasskiy
22106,Detour,22225,Jeff Fahey James Russo Michael Madsen Gary Busey Tim Thomerson,Thriller Action Crime Drama,1998,Good,Joey Travolta
22107,National Lampoon Presents: Endless Bummer,22226,Vanessa Angel Richmond Arquette Jules Bruff Andrew Caldwell Khan Chittenden,Comedy,2009,Good,Sam Pillsbury
22108,The Revengers' Comedies,22227,Sam Neill Helena Bonham Carter John Wood Rupert Graves Martin Clunes,Comedy Crime Romance,1998,Bad,Malcolm Mowbray
22109,Sweet Revenge,22228,Stockard Channing Sam Waterston Franklyn Ajaye Richard Daughty Norman Matlock,Comedy Crime,1976,Good,Jerry Schatzberg
22110,Sweet Revenge,22229,Nancy Allen Ted Shackelford Martin Landau Sal Landi Michele Little,Adventure Drama Action Thriller,1987,Good,Mark Sobel
22111,The Dream Team,22230,José Garcia Jean-Pierre Marielle Franck Dubosc Gad Elmaleh JoeyStarr,Drama Comedy Romance,2012,Good,Olivier Dahan
22112,The Dream Team,22231,Michael Jordan Larry Bird Magic Johnson Charles Barkley,Documentary,2012,Bad,Zak Levitt
22113,The Escape,22232,Iben Hjejle Lars Mikkelsen Sonja Richter Vibeke Hastrup Sarah Boberg,Drama Foreign Thriller,2009,Good,Kathrine Windfeld
22114,La Fuga,22233,Miguel Ángel Solá Ricardo Darín Gerardo Romano Patricio Contreras Inés Estévez,,2001,Good,Eduardo Mignogna
22115,The Magician,22234,Scott Ryan Ben Walker Massimiliano Andrighetto Kane Mason Nathaniel Lindsay,Comedy Drama Foreign,2005,Good,
22116,Tarot,22235,Sue Lyon Fernando Rey Gloria Grahame Christian Hay Julián Ugarte,Horror Thriller,1973,Bad,José María Forqué
22117,Hokkabaz,22236,Cem Yılmaz Mazhar Alanson Özlem Tekin Gürgen Öz,Comedy Drama,2006,Good,Cem Yılmaz Ali Taner Baltaci
22118,The Pirates of Penzance,22237,Kevin Kline Rex Smith Patricia Routledge Tony Azito Linda Ronstadt,Music Comedy Adventure,1980,Good,Joshua White Wilford Leach
22119,Ticks,22238,Rosalind Allen Ami Dolenz Seth Green Peter Scolari Clint Howard,Horror Sci-Fi,1993,Good,Tony Randel
22120,Dark Asylum,22239,Paulina Porizkova Judd Nelson Larry Drake Jürgen Prochnow Jake Eberle,Thriller Horror,2001,Bad,Gregory Gieras
22121,Trapped,22240,Henry Silva Nicholas Campbell Barbara Gordon Gina Dick Joy Thompson,Crime Adventure Thriller Horror Action,1982,Good,William Fruet
22122,Duska,22241,Sergei Makovetsky Eugene Bervoets Sylvia Hoeks Anne Verhoeven,Drama,2007,Good,Jos Stelling
22123,Dragon Ball: Episode of Bardock,22242,Masako Nozawa Ryūsei Nakao Noriko Kuwajima Masashi Ehara Keiji Hirai,Action Animation Adventure,2011,Good,Yoshihiro Ueda
22124,Kevin,22243,Cedric Bates Mobolaji Komolafe Kai Parham Marc Payne,Documentary,2011,Bad,Jay Duplass
22125,Aladdin and the Death Lamp,22244,Darren Shahlavi Noam Jenkins Kandyse McClure Eugene Clark,TV Movie Adventure Fantasy Horror,2012,Good,Mario Philip Azzopardi
22126,The Sci-Fi Boys,22245,Peter Jackson Ray Harryhausen Leonard Maltin Forrest J. Ackerman John Landis,Documentary,2006,Good,Paul Davids
22127,Alice Cooper: Welcome to my Nightmare,22246,Alice Cooper Vincent Price,Music,1975,Good,
22128,Punk Vacation,22247,Sandra Bogan Stephen Fiachi Roxanne Rogers Don Martin Louis Waldon,Crime Action Thriller,1990,Bad,Stanley Lewis
22129,Pale Blood,22248,George Chakiris Wings Hauser Pamela Ludwig Diana Frank Darcy DeMoss,Action Horror Thriller,1990,Good,V.V. Dachin Hsu Michael W. Leighton
22130,Nasu: Summer in Andalusia,22249,Yo Oizumi Eiko Koike Minoru Hirano,Animation,2003,Good,Kitarou Kousaka
22131,The Kreutzer Sonata,22250,Danny Huston Elisabeth Röhm Matthew Yang King Anjelica Huston,Drama Romance,2008,Good,Bernard Rose
22132,Room 314,22251,,Drama Romance,2006,Bad,
22133,Stealing Candy,22252,Jenya Lano Coolio Alex McArthur Daniel Baldwin,Thriller,2003,Good,Mark L. Lester
22134,Devil In The Flesh 2,22253,Jodi Lyn O'Keefe Jsu Garcia Katherine Kendall Jeanette Brox Christiana Frank,Horror,2000,Good,Marcus Spiegel
22135,Drifter: Henry Lee Lucas,22254,"Antonio Sabàto, Jr. John Diehl Kostas Sommer",Drama Horror Thriller,2009,Good,Michael Feifer
22136,"One, Two, Many",22255,John Melendez Bellamy Young Jeffrey Ross Hudson Leick Suzanna Keller,Comedy,2008,Bad,Michael DeLorenzo
22137,Empty,22256,Ashley C. Williams Jon Carlo Barry McBrien John Woodruff Peter Alexandrou,Drama Horror Action Thriller Sci-Fi,2011,Good,C.S. Drury
22138,7 Nights Of Darkness,22257,Thomas Cassell Jennifer Hoffman Allen Kellogg Jessica A. Fleming,Horror,2011,Good,Allen Kellogg
22139,The Void,22258,Adrian Paul Amanda Tapping Andrew McIlroy Kirsten Robek Roger Cross,Action Thriller Sci-Fi,2001,Good,Gilbert M. Shilton
22140,Sub Zero,22259,Costas Mandylor Nia Peeples Linden Ashby Michael Sunczyk Jim Thorburn,Thriller,2005,Bad,Jim Wynorski
22141,Werewolf: The Beast Among Us,22260,Nia Peeples Stephen Rea Ed Quinn Ana Ularu Rachel DiPillo,Drama Horror,2012,Good,Louis Morneau
22142,Inside Out,22261,Eriq La Salle Steven Weber Russell Wong Nia Peeples Laura Ramsey,Drama Mystery Thriller,2006,Good,David Ogden
22143,Mirror Mirror,22262,Karen Black Yvonne De Carlo William Sanderson Rainbow Harvest Kristin Dattilo,Horror,1990,Good,Marina Sargenti
22144,Saviour Square,22263,Jowita Budnik Arkadiusz Janiczek Ewa Wencel,Drama,2006,Bad,Krzysztof Krauze Joanna Kos-Krauze
22145,Wyjazd Integracyjny,22264,Tomasz Kot Katarzyna Glinka,Drama Comedy Romance,2011,Good,Przemyslaw Angerman
22146,"Och, Karol 2",22265,Piotr Adamczyk Malgorzata Socha Marta Zmuda Katarzyna Zielinska,Comedy Romance,2011,Good,Piotr Wereśniak
22147,World Gone Wild,22266,Michael Paré Catherine Mary Stewart Bruce Dern Adam Ant Julius Carry,Action Sci-Fi,1987,Good,Lee H. Katzin
22148,Ghost of Love,22267,Romy Schneider Marcello Mastroianni Eva Maria Meineke Wolfgang Preiss Michael Kroecher,Romance Drama Horror Mystery,1981,Bad,Dino Risi
22149,That Night,22268,C. Thomas Howell Juliette Lewis Helen Shaver Eliza Dushku J. Smith-Cameron,Drama Romance,1992,Good,Craig Bolotin
22150,Triptych,22269,,,1977,Good,Ali Khamrayev
22151,Germany in Autumn,22270,Hannelore Hoger Angela Winkler Vadim Glowna Katja Rupé Heinz Bennent,Documentary Drama,1978,Good,Alf Brustellin Hans Peter Cloos Rainer Werner Fassbinder Alexander Kluge Beate Mainka-Jellinghaus Maximiliane Mainka Edgar Reitz Katja Rupé Volker Schlöndorff Peter Schubert Bernhard Sinkel
22152,Deep Gold,22271,Bebe Pham Jaymee Ong Michael Gleissner Amelia Jackson-Gray Laury Prudent,Action Thriller,2011,Bad,Michael Gleissner
22153,I'll Always Know What You Did Last Summer,22272,Brooke Nevin David Paetkau K.C. Clyde Seth Packard Torrey DeVitto,Horror,2006,Good,Sylvain White
22154,Mademoiselle,22273,Sandrine Bonnaire Jacques Gamblin Isabelle Candelier Zinedine Soualem Jacques Boudet,Drama Romance,2001,Good,Philippe Lioret
